customer_number,berlangganan_deposito
495491,0.41250128
117902,0.048876017
484324,0.67265385
139383,0.15132797
199123,0.32810223
302011,0.64790785
707685,0.11709182
947940,0.053961046
898678,0.09074802
532294,0.08987822
557233,0.0904322
334593,0.09065037
623292,0.5580423
206571,0.059174985
452785,0.048499305
207541,0.30441263
972703,0.07133197
477835,0.09587398
971817,0.08549187
685716,0.065195344
463145,0.06382689
217386,0.4957218
771082,0.07773406
947029,0.078614764
571319,0.06975163
792604,0.084468305
393435,0.08628537
325668,0.09037438
839586,0.08966975
401985,0.12167947
986635,0.058778495
684366,0.47525617
694581,0.06891588
979584,0.3661458
670761,0.09054905
398143,0.053598095
102722,0.06903148
408793,0.13899115
915290,0.080155976
667129,0.07868489
693537,0.08801629
463489,0.07531973
579140,0.09863583
172272,0.10160039
684111,0.04932215
947787,0.0875798
661805,0.08312046
100664,0.06616616
763035,0.57662934
720034,0.07429554
146998,0.71571684
821897,0.0688643
595356,0.067137785
523789,0.06996978
943982,0.081046626
661170,0.068815775
741279,0.066033244
244914,0.099125005
724996,0.13261299
767573,0.07853303
977719,0.076924056
937188,0.053266976
991202,0.080622345
881422,0.051373553
434122,0.059974313
972678,0.06738733
188375,0.06284571
117189,0.50810754
850161,0.05827572
656394,0.08032083
730583,0.42445296
824363,0.054586593
935516,0.067604996
423006,0.14105065
327761,0.07328735
491014,0.05758184
555309,0.51183134
911946,0.0929598
559327,0.08724165
729742,0.08989214
553586,0.08466775
471248,0.27224678
861371,0.057818424
183560,0.6002559
206794,0.1087823
679632,0.096127234
320072,0.07146374
330113,0.056117937
316958,0.07454273
613662,0.11481128
572954,0.094845876
290258,0.07912745
378250,0.095620096
359819,0.085745156
853235,0.08907813
580564,0.08976654
152217,0.078206785
383470,0.08412656
625048,0.22521755
787083,0.08866187
265175,0.4111512
485400,0.36317962
525557,0.056492448
548878,0.31511474
935987,0.091877855
474824,0.09987555
291066,0.09471537
309625,0.25190526
665637,0.4966649
713013,0.087576374
543329,0.067066535
927771,0.09168746
130715,0.07342022
199143,0.35476747
450132,0.1747887
638189,0.13923608
724205,0.059869733
607344,0.141865
322271,0.08488534
348221,0.106090486
607851,0.09449306
730287,0.08249475
760563,0.057837017
445874,0.29567456
731912,0.104379125
616250,0.12594645
260962,0.062585995
742376,0.08236486
668718,0.0764793
922347,0.31945395
995968,0.089426525
749721,0.060502008
228999,0.4169636
472423,0.42242327
360117,0.05509871
515584,0.14471783
101801,0.35142848
783669,0.06922293
760090,0.090278864
465078,0.11061737
478157,0.08664546
697405,0.08040467
645017,0.080735326
826601,0.08795284
197655,0.057003155
226777,0.08102024
850264,0.07252711
301295,0.06685372
530718,0.09605515
577766,0.08718758
273721,0.06817237
176364,0.36993358
887408,0.067774184
807877,0.41741636
694710,0.07531637
712453,0.048921693
493229,0.09040736
602563,0.058683783
424401,0.08115465
713387,0.09314384
698986,0.05189434
419314,0.07952235
473452,0.07631535
795391,0.0737894
259069,0.52279484
855604,0.08009781
169372,0.18984275
174315,0.086299844
101395,0.10780482
997990,0.051565956
865919,0.10767686
301925,0.36135793
424941,0.22005863
322003,0.08340431
272534,0.057303507
656734,0.07297462
464519,0.07882656
770821,0.216875
477636,0.050982755
542106,0.087343976
423145,0.087323725
264162,0.094746
399552,0.13651045
163359,0.08207095
804761,0.09397936
474706,0.055369806
191279,0.08085148
175322,0.072100304
650566,0.06437416
828827,0.06139395
676570,0.09676176
375595,0.08206154
394581,0.09102655
210936,0.08998249
892696,0.0853949
814502,0.100033924
765915,0.082791224
195294,0.112554625
951353,0.11397008
982133,0.09594172
326094,0.085787974
921476,0.44409385
232892,0.08030906
749875,0.084594965
951619,0.12855996
156529,0.06970394
273552,0.061816033
734871,0.08267154
140844,0.0850253
230028,0.07784765
714914,0.07996598
999191,0.09409072
521961,0.095970094
644270,0.08359251
768606,0.052491013
237312,0.07053816
553330,0.08623052
749189,0.086213455
328517,0.059347887
554976,0.05169888
943184,0.5868921
654581,0.05563764
239828,0.08297579
327029,0.5353464
848247,0.07077282
101073,0.12156456
110335,0.053493045
745528,0.13046409
892880,0.09485499
377672,0.20135415
656880,0.10293254
224264,0.05229354
757014,0.6351274
626993,0.14466201
232505,0.055912893
282310,0.083318524
542426,0.07823465
363071,0.08376093
326066,0.09245756
466833,0.08794633
154371,0.38097474
752645,0.0788218
984629,0.110003844
456030,0.04947122
354897,0.059098724
604192,0.07432232
611508,0.07342999
619203,0.14698891
693813,0.05154686
362312,0.06326308
142670,0.4464464
446252,0.05410127
833195,0.08221371
682620,0.074455984
247427,0.055557445
693949,0.14274156
562247,0.055054296
805319,0.083393045
807006,0.0830664
704653,0.059145607
230792,0.083662435
285526,0.14351992
598995,0.18928595
647716,0.052631993
775461,0.049913667
389765,0.4774197
849490,0.09104748
197275,0.10751641
240600,0.08662697
366839,0.05717553
714894,0.10949293
529775,0.076971896
861135,0.40652028
801825,0.0982703
481900,0.068886735
699706,0.16409808
812755,0.059222016
469279,0.048624694
241691,0.15320395
699416,0.077714324
346664,0.08147606
513805,0.12637734
346728,0.08071712
882318,0.09592578
368315,0.108467385
875722,0.07394486
212889,0.051911805
490948,0.06830887
321891,0.07826122
871911,0.07386386
810346,0.05605479
158218,0.05482026
616628,0.08120822
155045,0.06881076
147937,0.063974015
851108,0.06833732
775483,0.06467807
761230,0.077220485
738273,0.08322699
524703,0.06798048
189513,0.071088605
361003,0.27407888
971758,0.7768627
142184,0.06748973
455139,0.0711361
840766,0.06933366
658732,0.10069822
867754,0.5396486
607850,0.08303865
258866,0.14247942
373948,0.07193313
891202,0.075136036
735226,0.6503797
172526,0.08091878
664488,0.08001639
997347,0.1624494
454004,0.08153375
106111,0.07187418
584772,0.1293795
864047,0.08179251
579358,0.08362543
878961,0.08431341
963346,0.06722506
398297,0.07056017
792284,0.10686885
104321,0.054465555
809083,0.06570214
294835,0.10652501
698163,0.08868628
655589,0.08987611
775959,0.57448506
561373,0.21818414
867389,0.1162067
359553,0.07062183
867613,0.07706604
219902,0.075022735
945813,0.14936511
911217,0.07175955
478249,0.0652164
786537,0.07985973
183168,0.116925776
826849,0.05233069
456685,0.086462975
534814,0.08247725
202538,0.09500005
970706,0.09074161
253037,0.073794454
117510,0.08117232
436906,0.11415925
438420,0.1583429
710093,0.058206726
195421,0.07613572
285327,0.15542945
750266,0.121228404
998493,0.08663933
802753,0.080800906
551345,0.07666309
201819,0.07969337
443629,0.05969126
104414,0.31707188
809150,0.6443977
293139,0.62075484
283144,0.07211855
920586,0.07090535
530250,0.064295724
850291,0.052557956
126565,0.07504513
412917,0.097190745
241200,0.05245517
794701,0.06391573
791010,0.08397742
197161,0.079513356
696051,0.21427944
105542,0.06611528
169902,0.05458633
607633,0.109293655
734204,0.0745717
299332,0.061664756
884575,0.053610783
981120,0.08939572
708474,0.059383593
463965,0.061171755
220664,0.07012866
313595,0.13124795
661547,0.43076697
275711,0.0786693
650996,0.085247464
710310,0.07663827
261794,0.056617405
942340,0.053755287
800615,0.07145684
347612,0.08028234
264946,0.06403126
415835,0.11053513
402305,0.31692928
348622,0.08184338
282338,0.081782736
738499,0.08948582
265496,0.05410315
271874,0.47627583
440869,0.55041736
222649,0.09798197
186613,0.05969328
151634,0.071305595
133006,0.097773954
807689,0.059880976
539637,0.0908066
261038,0.06882991
596686,0.059841674
664185,0.08653453
798427,0.1396169
597996,0.052108824
180352,0.0536313
526394,0.068204485
206178,0.053231895
764093,0.06441229
695445,0.08831541
942220,0.1402268
305460,0.08949984
722886,0.119588755
153695,0.08059418
727144,0.30892938
621827,0.049699664
586089,0.071663275
565639,0.068253
951328,0.05236989
276528,0.09365734
451023,0.06852935
427106,0.05275126
137050,0.06968475
890326,0.082770295
647223,0.08454549
218349,0.082298644
981916,0.06786042
571009,0.06799469
999664,0.083174944
718013,0.083454125
890948,0.08090435
269545,0.14766295
223914,0.068351395
662752,0.10407101
242730,0.08565183
380681,0.09526579
716843,0.082088515
492993,0.20831387
899350,0.29870817
550116,0.061768472
815059,0.059294418
158955,0.11550545
304256,0.07873476
145941,0.1283355
410549,0.09613509
322803,0.06248345
134217,0.17902516
605613,0.65283245
491323,0.7543044
692054,0.07549568
417943,0.08493213
466769,0.059723362
266949,0.082696855
188499,0.06617811
250662,0.08400863
275978,0.119577914
794447,0.09044977
919302,0.06823258
638127,0.15669353
955793,0.07521117
449888,0.0537574
404325,0.39312202
353222,0.062053107
449366,0.051712465
220033,0.08776543
255087,0.12299641
665905,0.14120781
899835,0.08879936
881399,0.08574069
236559,0.06502224
964959,0.07801571
919494,0.067216344
886170,0.12069095
875164,0.16135569
467087,0.33498526
363518,0.05284274
914998,0.06403065
597518,0.10395944
151650,0.082409345
949150,0.15626982
575794,0.64165443
688932,0.18868844
758712,0.0813074
550383,0.37130883
150588,0.06897032
499678,0.09525256
877323,0.0890541
842178,0.09246349
538155,0.405229
208033,0.13737148
113666,0.07921219
738820,0.08317667
284533,0.07775413
535953,0.09731422
284964,0.08660622
467741,0.5545626
634673,0.07625756
370221,0.3609256
338909,0.23491415
511750,0.081894204
281926,0.09104495
547231,0.064347796
581846,0.08945751
741606,0.08464972
336109,0.41338393
706100,0.34635788
716488,0.11159758
127746,0.10953664
763687,0.097018726
163505,0.07530238
563969,0.07817256
714011,0.39041528
626573,0.07565505
702395,0.28302842
211043,0.57105756
292436,0.08444496
889339,0.08303496
976994,0.08045486
892799,0.05611613
546121,0.068003766
734352,0.17313871
128145,0.082108475
851714,0.13400145
172746,0.06677538
928224,0.08504057
288715,0.078412965
806018,0.07081372
593874,0.053115718
361629,0.16252705
357589,0.05978968
343020,0.07816226
530144,0.0825944
512445,0.08381165
372594,0.06593398
277849,0.08584114
841048,0.090658486
397484,0.086149506
841253,0.06776536
206844,0.28372943
583780,0.068287835
524079,0.330672
174654,0.06843854
832359,0.07940208
960850,0.0850503
913095,0.17654316
260491,0.08359549
581276,0.08213024
328408,0.09126077
567416,0.47903872
867074,0.4324517
629842,0.42611226
867198,0.056259662
322619,0.06690471
959709,0.08079374
252447,0.0754682
323743,0.08524692
603364,0.061497763
824823,0.05070476
980398,0.057991188
660905,0.12763174
794984,0.097762175
426870,0.083126485
225180,0.051299818
558801,0.052039176
867119,0.059360556
938608,0.07847772
639104,0.31131983
387355,0.090548396
177895,0.09186572
635623,0.076409176
149535,0.3840499
887446,0.10174161
918281,0.082115576
699780,0.07231996
470654,0.110807076
880858,0.08379584
490237,0.058103953
705940,0.07847632
494064,0.09225939
574614,0.06593994
364223,0.090106525
204308,0.08257344
569382,0.058540955
765654,0.051217962
439018,0.079081945
478645,0.085047215
140121,0.47618243
914381,0.06902698
173995,0.07601124
837964,0.08583265
938555,0.098288946
152352,0.10667967
869509,0.08498364
142237,0.081043154
360511,0.06814025
612419,0.057091106
265161,0.063688375
864168,0.097653195
732363,0.08353294
247519,0.05384668
681318,0.05946207
845776,0.08112513
719093,0.086949855
316919,0.43513608
751565,0.08064456
795613,0.07439817
886785,0.052773964
336192,0.077826805
261173,0.14085707
213746,0.08186151
804105,0.47233185
735299,0.068030186
178123,0.060218975
804616,0.09928435
906686,0.07224312
650197,0.07758873
679132,0.17162398
376442,0.055200964
515691,0.07454073
141218,0.09088464
202733,0.06690187
785381,0.051052015
609384,0.087812744
661386,0.34787974
322092,0.35270274
405240,0.13426313
116128,0.06697631
949884,0.06837326
331166,0.09398876
399455,0.09308965
873730,0.08821623
445080,0.09274728
166449,0.34768566
328499,0.09095873
271959,0.06349342
647148,0.06942026
610024,0.10112793
902609,0.610327
229853,0.09922578
760518,0.08088043
285254,0.09640377
767925,0.30483422
197108,0.053361412
687587,0.6595835
484833,0.08300823
853071,0.22893538
201713,0.056224898
579091,0.08755565
289739,0.67235297
727035,0.09218831
353111,0.35327786
801627,0.05814486
936809,0.11684023
678479,0.053935666
167263,0.08449604
749584,0.07596761
423547,0.067574956
703416,0.053043745
899236,0.104618005
791614,0.101827994
283300,0.08038437
531481,0.12904075
170452,0.057187878
954009,0.082182415
311139,0.07225567
563992,0.06921229
792222,0.08438778
658264,0.09364054
947346,0.4618251
511814,0.053017084
956259,0.13403878
760975,0.070546165
174715,0.07672777
747922,0.111258835
416023,0.22373216
861604,0.085712455
677616,0.49768075
787841,0.054608658
777246,0.10125309
978989,0.07817123
687764,0.07892036
120184,0.09790317
298276,0.06684377
470773,0.31073847
630613,0.06759162
216600,0.09949973
818896,0.08717543
376368,0.12431867
492440,0.059568882
286298,0.083614245
282563,0.07946632
814146,0.12395213
386407,0.0605606
158624,0.05341162
868565,0.08068815
650418,0.058865864
732745,0.09331632
336454,0.07052545
764162,0.10291388
727158,0.34768832
330453,0.082298264
303612,0.13667633
439643,0.06505613
993454,0.09455816
772571,0.079235315
136487,0.06889652
616212,0.052760676
745872,0.064989254
238115,0.08124582
879061,0.40675297
199284,0.15215836
719455,0.08843051
998299,0.08347477
473944,0.08381147
758359,0.06568701
559900,0.12408734
864804,0.08836922
424583,0.053900283
605825,0.07819957
255231,0.08248975
904840,0.17934637
777280,0.07982995
665969,0.05197918
360588,0.42351344
828365,0.08948688
891031,0.0532187
905686,0.07870389
969064,0.07689039
806284,0.10179155
709787,0.055262424
955443,0.14691806
663291,0.12714757
662998,0.050582748
275988,0.11093677
714760,0.06360843
311701,0.16653164
192905,0.07543227
312387,0.12098103
798422,0.1016037
656070,0.07706333
714967,0.32602194
250229,0.083188675
206963,0.053039186
825497,0.0566996
506063,0.0833594
848309,0.07926524
691394,0.15161847
406161,0.051642045
578060,0.41268057
231141,0.06663129
255180,0.12976608
646871,0.05105316
752091,0.7075681
133813,0.4145427
399992,0.08515323
218475,0.09510253
737942,0.08501134
293608,0.054326084
815075,0.08065413
315010,0.0661281
520039,0.27412125
936808,0.07058512
150713,0.059722617
743740,0.1562474
598828,0.067187905
784038,0.072803766
412512,0.0909045
616319,0.06257868
647277,0.12662806
221318,0.0845048
616451,0.09715765
239237,0.17674653
316058,0.07648201
858104,0.0925656
602633,0.07154056
756663,0.1420878
684728,0.4161485
124920,0.076319516
614702,0.26844132
152328,0.08426078
431152,0.40112874
847591,0.072143644
885067,0.61284316
927443,0.07762706
694195,0.07668389
491799,0.082215294
973927,0.07195457
919566,0.08838487
331817,0.056732584
430328,0.1351665
391066,0.077712
257035,0.11935984
230493,0.09782828
728359,0.07534962
728251,0.428251
401974,0.08364019
716252,0.08224649
249060,0.11167407
696436,0.5157449
101921,0.71625924
778038,0.08026579
235021,0.08536286
406372,0.051617526
727385,0.23851232
337864,0.07739796
283097,0.1295302
395208,0.05415883
571273,0.086552806
812525,0.08920659
114258,0.057591364
435433,0.087108545
437995,0.051188264
632429,0.054626495
943247,0.05810489
217521,0.05395333
122134,0.10187152
698742,0.059328195
537970,0.09178619
231585,0.0780316
216809,0.06328031
128267,0.55252457
811310,0.09494315
993660,0.06424153
224818,0.46529624
553829,0.07657695
174129,0.073132284
633539,0.09031317
463593,0.05357687
105206,0.08286128
464338,0.081602484
356352,0.059280794
619600,0.07183683
331471,0.3085509
153528,0.08765202
608944,0.08825291
679365,0.09954103
785581,0.08397796
857408,0.113378465
468596,0.082567036
117111,0.08766085
959844,0.08531179
100423,0.09730467
783281,0.08329005
567579,0.14097652
246138,0.08443707
374212,0.07798704
169640,0.15475322
580315,0.5009798
161687,0.08513064
942958,0.09317035
372634,0.72184575
598727,0.45642915
497736,0.07229665
637139,0.08151943
219056,0.09543915
461416,0.1068403
900584,0.05314121
382735,0.08167552
939809,0.074628286
473215,0.059655063
786348,0.06932795
964045,0.7017527
757558,0.090722054
600139,0.08272862
672447,0.07183306
381763,0.07159872
340835,0.11076936
929471,0.17145276
321176,0.08948531
861125,0.08391087
801352,0.085119724
173021,0.09602473
336131,0.07079076
103384,0.075294755
341343,0.106063046
313749,0.076798655
606808,0.09003682
718050,0.08840631
882404,0.09730593
296713,0.16871561
551657,0.055638075
531307,0.08037796
281734,0.052959982
846281,0.08372029
143090,0.09899223
316806,0.050990775
575258,0.06955307
617976,0.12703212
430506,0.07695672
568746,0.29566115
251785,0.08457971
695799,0.087457284
473390,0.084128805
289723,0.13984494
932942,0.5272917
411287,0.096300185
685415,0.076884925
894783,0.048032258
695528,0.3779676
469008,0.075546585
239952,0.074168086
564434,0.07725561
315750,0.08410909
398599,0.052241385
803107,0.07294856
357697,0.0584616
335204,0.056807056
826957,0.08770563
344404,0.050583065
356771,0.07275645
544776,0.050600246
853698,0.087441884
987131,0.08334737
537742,0.13751025
226339,0.08007245
362335,0.06419
843414,0.07829057
338039,0.060293842
669988,0.42585263
560651,0.08543929
485383,0.1419912
202082,0.39930514
756537,0.076572955
944529,0.092617124
524067,0.07999679
394472,0.10960238
913782,0.05234597
935082,0.069031894
892007,0.11098115
403134,0.084989406
263578,0.094288304
355738,0.10081625
437761,0.085998185
831988,0.08863484
505058,0.051217865
993983,0.09853805
922384,0.051907454
162735,0.060908664
582564,0.0917303
234241,0.10411613
828143,0.47897932
676002,0.09109118
691067,0.159723
128549,0.088706054
597789,0.04831425
348238,0.073448494
607088,0.06359134
399668,0.06779945
159217,0.7020247
207861,0.4099124
821203,0.07954908
908324,0.09306482
269772,0.07738352
962249,0.07100035
477314,0.05016013
646535,0.07100794
874476,0.10330844
111118,0.069913805
606208,0.051804334
287489,0.056610394
744042,0.47170615
317452,0.078277506
664093,0.08289078
801340,0.53285986
885921,0.06164577
967909,0.096350946
843497,0.060047816
199783,0.35967797
933860,0.05031607
144568,0.080037944
857684,0.104247116
490919,0.067438535
517791,0.052684564
211656,0.06567722
721936,0.09510304
584975,0.16216093
376079,0.05012921
745831,0.09618416
464750,0.06708784
736857,0.078123
327410,0.49639484
485161,0.10106243
153719,0.08516127
854664,0.0828121
339338,0.09379442
724196,0.06528732
711152,0.08180177
400017,0.15268452
863671,0.42686358
946164,0.05227418
689940,0.050175697
741994,0.078291714
886812,0.12024017
813270,0.08563971
234524,0.3621826
694659,0.119522154
709453,0.05195487
563458,0.082693204
450650,0.059137993
205383,0.0757987
517987,0.23473734
704613,0.05082035
671334,0.07967847
185868,0.1306693
322210,0.4506571
426528,0.13191317
247713,0.33977684
527316,0.092539094
654004,0.32131657
151068,0.07347481
451065,0.066354945
828797,0.06755356
878071,0.18595138
403417,0.07333738
793766,0.08332071
411114,0.062015884
711413,0.7186895
789472,0.054485124
659159,0.07147753
394499,0.100754365
627773,0.052222516
996984,0.055643965
895115,0.06455455
439165,0.108740136
547992,0.05742344
200830,0.47362703
712195,0.07481492
249525,0.053030126
354492,0.051802892
904962,0.06065339
619775,0.08059855
642954,0.090503976
760972,0.055284247
463212,0.071273446
440283,0.23827985
579193,0.48356065
651578,0.056204163
488800,0.07765276
116448,0.06774069
161647,0.10245497
163318,0.07713049
521285,0.07511938
993684,0.14422058
446348,0.06787544
381351,0.09765975
503522,0.07758132
402321,0.058291398
222268,0.08381882
390513,0.093089566
797370,0.08342394
228584,0.5792916
270174,0.06941758
935962,0.082150854
286744,0.07109922
401718,0.06740429
840671,0.08421003
954576,0.08764527
253139,0.0722088
965833,0.06505312
572774,0.08298545
390381,0.059952196
393788,0.05131705
438154,0.4547014
315488,0.08627896
584972,0.2510425
689012,0.12990327
814811,0.10573276
192169,0.21672988
672967,0.16195676
673721,0.08020375
194641,0.058834948
725303,0.089700095
597444,0.65641737
973330,0.09079747
940294,0.055322167
235515,0.087130286
683758,0.08592595
585494,0.06714864
610993,0.10476993
222445,0.08556347
424301,0.061201237
554339,0.06678972
648426,0.077342354
487410,0.058165926
322773,0.12118178
245724,0.10179241
961907,0.09295656
385573,0.08443646
647879,0.05965826
337102,0.05418905
968806,0.07155166
342428,0.089866355
986036,0.13479756
320777,0.04981566
931751,0.055191092
659273,0.060038842
145512,0.076249816
662247,0.06325373
942991,0.06916788
465950,0.06864474
383880,0.09357422
154764,0.10745055
148712,0.33277345
820960,0.52778697
839012,0.112397805
715071,0.074493274
526665,0.0884553
677001,0.553892
934401,0.08619911
604441,0.06121946
469637,0.34748706
894833,0.07682992
206391,0.07999611
465168,0.049020328
246540,0.7180434
409470,0.054558445
357250,0.07933366
803048,0.14975514
957888,0.07920845
656333,0.075665526
584779,0.44210383
211073,0.1512789
845230,0.1555397
662920,0.11581875
156840,0.057042852
978277,0.07985153
177359,0.08986772
982037,0.050962344
542768,0.092058964
220527,0.08393115
174414,0.08892383
386510,0.23923407
105940,0.052886788
605489,0.08258947
305632,0.04995574
945704,0.08273942
802467,0.08804301
732217,0.61766404
418561,0.0848022
965958,0.49273145
480020,0.0953912
373994,0.0909295
768342,0.08294513
640308,0.5232165
924772,0.075973086
778632,0.05446719
617247,0.052051384
742502,0.084824726
768896,0.051088773
430621,0.10498601
135789,0.35094866
588216,0.1406043
475627,0.09363847
371542,0.06979812
755864,0.05308931
589276,0.07459054
602360,0.40436935
517961,0.07888963
251625,0.05469079
285297,0.056138854
325734,0.089397505
425065,0.08295023
164273,0.052151885
683011,0.08695369
823540,0.08369086
437585,0.06228487
532737,0.06700974
792013,0.08901307
653255,0.13428634
637498,0.35731944
675370,0.093225054
641904,0.082453474
802246,0.07043085
265244,0.08975831
974428,0.07528574
473170,0.45844227
331591,0.37479824
177279,0.29479638
490388,0.62580705
294933,0.05551753
138427,0.065447025
865040,0.09889412
918644,0.060143985
380764,0.07273353
191688,0.066686146
306701,0.16122563
103462,0.14587346
290778,0.066078745
778781,0.06568942
547685,0.14287058
812207,0.11039564
840150,0.06991878
552688,0.6937251
727189,0.07669756
705780,0.5056045
713552,0.16660245
108830,0.085588284
699319,0.25007033
635725,0.09086392
190163,0.051430397
970683,0.09376375
827069,0.07594236
409108,0.08639713
627759,0.40221217
597615,0.054303944
854944,0.40943837
858130,0.10517202
581956,0.06879746
427625,0.05089068
397472,0.07936345
946634,0.077234454
472129,0.070843
815595,0.07488013
451582,0.05036857
987211,0.052859947
145410,0.07576615
168744,0.06571773
836205,0.088697895
871684,0.13145907
172342,0.08451135
151184,0.05937672
751458,0.08818669
575131,0.05027109
812371,0.08379999
122712,0.33757663
700197,0.06173524
255388,0.54379904
179918,0.41448468
510478,0.07482135
311891,0.053942878
108814,0.09969567
335249,0.08026049
485450,0.06506282
371408,0.06537661
174660,0.10472377
612221,0.093306124
424274,0.049431305
171112,0.7165099
164732,0.057116643
548001,0.24957152
780847,0.05898226
368474,0.072493374
423837,0.07639325
869414,0.09287532
653940,0.07034837
717882,0.09159768
722827,0.0834521
398134,0.075256385
957343,0.053981137
441891,0.08501533
850864,0.056012753
231102,0.058674283
453180,0.10136134
895266,0.23627394
244645,0.115927994
300974,0.10580104
408428,0.12293338
923283,0.18840274
750113,0.099107936
583607,0.47287607
914376,0.06992254
396290,0.2149118
566533,0.05390392
537121,0.14429428
580721,0.06656121
600697,0.07847201
616155,0.08827183
531270,0.08104528
452537,0.42853978
630516,0.087898955
906325,0.053456955
714820,0.08488969
107491,0.08537868
783356,0.10330636
847073,0.08172496
555369,0.07997972
367408,0.15331994
353084,0.07199875
991419,0.10899918
883561,0.28789264
283426,0.089975946
280602,0.11065457
648176,0.14048253
411669,0.08666069
803636,0.08134443
818798,0.49959573
346790,0.096692674
632054,0.45139182
551964,0.064725816
701365,0.07610456
881321,0.06762428
290216,0.08091634
565264,0.40104732
379723,0.08256899
565015,0.11959851
764417,0.08628853
739444,0.075044714
521931,0.08313217
877138,0.23340826
953825,0.13514774
892077,0.16501231
814606,0.35694084
316936,0.050395697
950632,0.4105764
577610,0.05500829
794651,0.064979695
200680,0.09507135
521583,0.066870086
273111,0.05210707
584103,0.49445412
712506,0.11771238
198117,0.07564507
927305,0.2135121
806609,0.0969003
789545,0.07024738
869721,0.0505424
343511,0.12817676
935423,0.06400693
745867,0.0907771
142144,0.06695724
331990,0.08093157
887604,0.08958986
790770,0.06955426
204175,0.08073899
339065,0.07123536
451985,0.0811404
734061,0.092539094
916410,0.05263826
278545,0.09916713
266065,0.31305665
632496,0.10125309
372325,0.053476643
328710,0.15412423
534869,0.07618483
138398,0.10975692
878332,0.07856792
751586,0.1303355
309301,0.077426456
772609,0.08896637
515069,0.05564195
160362,0.09256564
486149,0.0810287
525439,0.060000133
835159,0.090740405
878255,0.18639806
167107,0.07986299
187093,0.058615267
751966,0.09707468
463410,0.05590887
415178,0.054858223
352543,0.08005241
845549,0.059556235
356958,0.10932835
533502,0.12811317
777430,0.10207354
708752,0.09058417
556976,0.067923635
834867,0.10495335
279451,0.054003734
987351,0.07772345
991576,0.0992887
321618,0.40438977
884996,0.08513025
731764,0.073613256
330796,0.09117443
121010,0.5311613
154972,0.07651705
668623,0.055477697
130477,0.07050799
722867,0.4633659
563352,0.11569267
380915,0.6707727
913408,0.060448878
865775,0.0683888
981983,0.09013452
783162,0.094744384
478297,0.08267344
378682,0.07141851
116129,0.0659568
470202,0.062285054
359946,0.13775872
248377,0.0811669
760214,0.0793305
571730,0.07256441
672426,0.068725154
399550,0.050842207
882322,0.07150207
891089,0.052288614
546046,0.27868566
789741,0.09079567
205050,0.09281065
515882,0.08180542
791974,0.07317172
803353,0.7756578
347311,0.09715239
748937,0.048901793
184114,0.11316867
857415,0.05517236
487570,0.091053486
262918,0.1124319
653778,0.34277505
982771,0.091522165
226871,0.094984904
690246,0.3018941
532751,0.081698574
822654,0.062171623
552104,0.08061664
624968,0.073993966
685522,0.41810885
322568,0.09888212
604637,0.06291085
326257,0.098637015
217213,0.084238105
787525,0.060739465
263763,0.09145203
608008,0.066534616
366629,0.058803003
132412,0.4005803
645875,0.08446298
817137,0.09808428
836108,0.08348247
417532,0.07648677
446724,0.059257243
448036,0.07922121
781386,0.0826953
755630,0.078939565
858788,0.101181276
338809,0.39159483
337116,0.07646922
544783,0.07865644
688855,0.5396694
233498,0.08733332
989585,0.09895963
907629,0.25316742
393891,0.07923156
919009,0.05291408
853139,0.0797757
329610,0.0866659
557886,0.088611886
606332,0.050245732
107997,0.07071329
549906,0.09212006
645298,0.081964895
782420,0.074485764
396742,0.054247405
512816,0.0841929
186655,0.10233646
999068,0.056916833
427711,0.060099255
971836,0.09724184
849138,0.0814705
670293,0.05123984
569158,0.09170269
478485,0.06977402
734896,0.056050245
798279,0.08334427
122662,0.08208322
266842,0.059772074
771356,0.05321633
787593,0.049707025
780851,0.08243246
719891,0.07759298
284843,0.09442846
923561,0.082441494
382241,0.089194216
564463,0.082424976
101008,0.0766556
690755,0.06780144
934884,0.095280446
564825,0.09517083
727688,0.4350528
233041,0.08306016
855557,0.050904095
737948,0.4020477
876070,0.32364017
405862,0.07117649
152035,0.050119556
671464,0.120798066
708128,0.06799693
417874,0.08232757
227057,0.079974174
769245,0.1068479
207173,0.06698497
588374,0.14949746
189587,0.05788248
150791,0.20077275
682355,0.058998868
856880,0.14924476
144605,0.1412468
479564,0.34684876
351911,0.08486862
107748,0.078787856
811977,0.105037495
180689,0.08898395
802044,0.12487588
542184,0.057874896
233705,0.060078237
603104,0.09516435
292916,0.48920104
573479,0.07509342
375236,0.059915535
102846,0.07134428
698076,0.066992596
184715,0.09030193
629940,0.34143403
475186,0.059559435
461090,0.070456594
100750,0.07801862
724891,0.09394504
397750,0.056863084
733697,0.0777202
811794,0.41901985
853810,0.07948987
688155,0.39239722
400618,0.13053538
914104,0.14099434
910035,0.048247334
867599,0.07998649
382573,0.39519805
672459,0.059915643
191142,0.07736235
131384,0.07767658
330148,0.080825776
467606,0.07597432
999897,0.059316058
296224,0.5385426
160612,0.28026095
805988,0.058777846
295628,0.07602552
783901,0.08726307
552162,0.53931004
464204,0.06801235
460878,0.08198036
957610,0.09562392
961028,0.057036344
269505,0.07165374
599565,0.07682599
428020,0.078801185
494718,0.0822295
325836,0.07990931
314571,0.5666254
169411,0.48979297
238800,0.081058264
805787,0.052092034
757517,0.07366249
358106,0.068211384
216299,0.30946007
566598,0.081099756
